DATE,ANNEE,DEPARTEMENT,COMMUNE,LIEU_DIT,CODE_ESP,SEXE,AGE,NUM_PIT,ETUDE,AGE_CLASS
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,+1A,989001040873242.0,ECOFECT (GR/CCPNA),1
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873243.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873245.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873246.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873247.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873248.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873249.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873250.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873251.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873252.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873253.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873255.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873256.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873257.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873258.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873260.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873261.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873262.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873264.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873266.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873267.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873269.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873270.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873271.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873272.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873273.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873277.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873279.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873282.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873284.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873285.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873288.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873289.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873290.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873291.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873293.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873294.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873298.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873299.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873300.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873301.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873302.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873303.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873304.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873305.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873306.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873307.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873308.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873310.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873311.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873313.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873314.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873315.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873316.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873317.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873318.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873319.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873320.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873321.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873322.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873324.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873325.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873326.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873327.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873329.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873331.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873332.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873333.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873335.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873337.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873339.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873343.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,+2A,989001040873344.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873345.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873346.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873353.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873354.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873356.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,+1A,989001040873358.0,ECOFECT (GR/CCPNA),1
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873362.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873365.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2?,989001040873366.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873368.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873371.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873372.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873373.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873374.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873375.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873380.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873381.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,1A,989001040873383.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2?,989001040873386.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,2A?,989001040873388.0,ECOFECT (GR/CCPNA),1
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873391.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873393.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,1A,989001040873400.0,ECOFECT (GR/CCPNA),0
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873404.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873405.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873406.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2A,989001040873413.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,F,+2?,989001040873429.0,ECOFECT (GR/CCPNA),2
2022-03-08,2022,19,NOAILLES,Gouffre de la Fage,MINSCH,M,+1A,989001040873433.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873241.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873244.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873254.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873259.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873263.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873268.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873276.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873278.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873280.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873281.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873283.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873286.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873287.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873292.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873297.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873309.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873312.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873323.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873328.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873330.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873334.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873336.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873338.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873340.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873341.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873347.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873348.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873349.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873350.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873351.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873352.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A?,989001040873355.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873359.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873360.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873361.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873363.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873364.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873367.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873369.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873376.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873378.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873379.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873382.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873385.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873389.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873390.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873392.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873396.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873397.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873398.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873399.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873402.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873403.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873409.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873411.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873412.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873414.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873415.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873416.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,2A?,989001040873417.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873418.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873420.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873421.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873422.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873424.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873425.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873427.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,+2A,989001040873430.0,ECOFECT (GR/CCPNA),2
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873431.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873432.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873435.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873437.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873439.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873443.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873456.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873461.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873463.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873464.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873465.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873468.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873471.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873476.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873477.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,2A?,989001040873479.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,2A?,989001040873482.0,ECOFECT (GR/CCPNA),1
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,F,1A,989001040873486.0,ECOFECT (GR/CCPNA),0
2022-08-08,2022,47,BLANQUEFORT-SUR-BRIOLANCE,Maison Brousse,RHIFER,M,1A,989001040873487.0,ECOFECT (GR/CCPNA),0
